state,county,rep2008,dem2008,other2008,turnout2008,rep2012,dem2012,other2012,turnout2012,pop,dem_margin08,dem_margin12,winner08,winner12,pop_decile
illinois,wayne,5381,2545,0,7926,5984,1514,178,7676,16846,-0.35780974009588695,-0.5961589757268605,Rep (McCain),Rep (Romney),4
illinois,franklin,9390,8873,0,18263,10253,7245,393,17891,39528,-0.028308602091660733,-0.17190536061264144,Rep (McCain),Rep (Romney),7
illinois,montgomery,6141,6486,0,12627,6771,5053,296,12120,30230,0.0273224043715847,-0.145297699594046,Dem (Obama),Rep (Romney),6
illinois,vermilion,16046,16228,0,32274,14888,10773,492,26153,82033,0.005639214228171283,-0.160360079498071,Dem (Obama),Rep (Romney),8
illinois,christian,7869,6912,0,14781,8873,5487,322,14682,34936,-0.06474528110412016,-0.23579387186629527,Rep (McCain),Rep (Romney),6
illinois,lawrence,3401,3013,0,6414,3853,2010,121,5984,16849,-0.060492672279388836,-0.3143441923929729,Rep (McCain),Rep (Romney),4
illinois,boone,10396,11324,0,21720,11084,9868,381,21333,53567,0.0427255985267035,-0.05803741886216113,Dem (Obama),Rep (Romney),8
illinois,hancock,4778,3753,0,8531,4810,3246,173,8229,19227,-0.12015004102684328,-0.19414101290963257,Rep (McCain),Rep (Romney),5
illinois,schuyler,1830,1896,0,3726,2062,1726,94,3882,7527,0.017713365539452495,-0.08870116156282999,Dem (Obama),Rep (Romney),2
illinois,greene,3048,2617,0,5665,3446,2023,145,5614,13983,-0.07608120035304501,-0.2601938197110989,Rep (McCain),Rep (Romney),4
illinois,marion,8687,8334,0,17021,9229,6210,289,15728,39722,-0.020739087010163915,-0.19554375283373276,Rep (McCain),Rep (Romney),7
illinois,mchenry,64595,71976,0,136571,71488,59691,2410,133589,306050,0.0540451486772448,-0.08993055290862105,Dem (Obama),Rep (Romney),10
illinois,bond,3938,3832,0,7770,4091,3016,209,7316,17904,-0.013642213642213642,-0.15125932179541296,Rep (McCain),Rep (Romney),4
illinois,calhoun,1221,1421,0,2642,1439,1079,56,2574,5118,0.0757002271006813,-0.14297061159650518,Dem (Obama),Rep (Romney),1
illinois,champaign,33748,48351,0,82099,35086,40378,2156,77620,197867,0.17787061961777853,0.0701261528675925,Dem (Obama),Dem (Obama),10
illinois,marshall,3142,3078,0,6220,3287,2452,103,5842,12763,-0.010289389067524116,-0.1454957309635825,Rep (McCain),Rep (Romney),3
illinois,wabash,3252,2462,0,5714,3473,1588,66,5127,12141,-0.1382569128456423,-0.3724560363564513,Rep (McCain),Rep (Romney),3
illinois,carroll,3589,3956,0,7545,3551,3658,161,7370,15615,0.0486414844267727,0.014842557913718963,Dem (Obama),Dem (Obama),4
illinois,moultrie,3466,2663,0,6129,3781,2142,129,6052,14723,-0.13101647903410019,-0.27671787945297993,Rep (McCain),Rep (Romney),4
illinois,woodford,12137,6969,0,19106,12947,5564,337,18848,38226,-0.27049094525280015,-0.3988439306358382,Rep (McCain),Rep (Romney),7
illinois,washington,4468,3338,0,7806,4787,2448,163,7398,14841,-0.14476044068665128,-0.3232895646164478,Rep (McCain),Rep (Romney),4
illinois,saline,6096,5082,0,11178,6803,3697,213,10713,25171,-0.09071390230810521,-0.2958095238095238,Rep (McCain),Rep (Romney),5
illinois,jasper,2963,2063,0,5026,3511,1434,93,5038,9752,-0.17906884202148826,-0.42002022244691606,Rep (McCain),Rep (Romney),3
illinois,iroquois,8686,4640,0,13326,9115,3408,247,12770,30068,-0.3036169893441393,-0.4557214724906173,Rep (McCain),Rep (Romney),6
illinois,johnson,3138,1477,0,4615,3959,1571,136,5666,12710,-0.3599133261105092,-0.43182640144665463,Rep (McCain),Rep (Romney),3
illinois,fayette,5493,3963,0,9456,5950,2848,165,8963,22007,-0.1618020304568528,-0.3525801318481473,Rep (McCain),Rep (Romney),5
illinois,stclair,47005,77896,0,124901,49610,66749,2020,118379,266727,0.2473238805133666,0.14729415000128912,Dem (Obama),Dem (Obama),10
illinois,massac,4371,2693,0,7064,4278,2092,122,6492,15425,-0.23754246885617214,-0.343171114599686,Rep (McCain),Rep (Romney),4
illinois,union,4999,3916,0,8915,4951,3135,188,8274,17959,-0.12148065058889512,-0.22458570368538214,Rep (McCain),Rep (Romney),4
indiana,jay,4400,3746,0,8146,4643,3063,191,7897,21441,-0.08028480235698503,-0.20503503763301323,Rep (McCain),Rep (Romney),5
indiana,gibson,8449,6455,0,14904,9487,4928,303,14718,33386,-0.13378958668813742,-0.31626777662157474,Rep (McCain),Rep (Romney),6
indiana,blackford,2690,2677,0,5367,2710,1927,103,4740,12960,-0.002422209800633501,-0.16885917619150312,Rep (McCain),Rep (Romney),3
indiana,scott,4443,4268,0,8711,4539,3998,179,8716,24109,-0.020089541958443348,-0.0633712076841982,Rep (McCain),Rep (Romney),5
indiana,decatur,6443,3890,0,10333,7119,2941,243,10303,25584,-0.24707248620923256,-0.4153081510934394,Rep (McCain),Rep (Romney),5
indiana,vigo,18111,25023,0,43134,19368,19707,768,39843,107151,0.16024481847266658,0.008675623800383878,Dem (Obama),Dem (Obama),9
indiana,shelby,10330,6983,0,17313,10972,5357,414,16743,44237,-0.19332293652168892,-0.34386674015555146,Rep (McCain),Rep (Romney),7
indiana,delaware,20904,28356,0,49260,21231,22630,1063,44924,117344,0.151278928136419,0.03189621759649803,Dem (Obama),Dem (Obama),9
indiana,posey,6794,5820,0,12614,7427,4531,258,12216,26100,-0.07721579197716823,-0.24218096671684228,Rep (McCain),Rep (Romney),6
indiana,crawford,2393,2286,0,4679,2418,2040,128,4586,10825,-0.022868134216712972,-0.0847913862718708,Rep (McCain),Rep (Romney),3
indiana,wells,8503,4403,0,12906,9255,3434,233,12922,27744,-0.3176816984348365,-0.45874379383718183,Rep (McCain),Rep (Romney),6
indiana,hancock,21991,11869,0,33860,22750,9303,705,32758,68011,-0.29893679858239813,-0.4195239135182354,Rep (McCain),Rep (Romney),8
indiana,boone,16616,9744,0,26360,18807,8326,592,27725,54796,-0.2606980273141123,-0.3862823867615081,Rep (McCain),Rep (Romney),8
indiana,starke,4473,4778,0,9251,4738,3809,205,8752,23343,0.03296940871257161,-0.10869310869310869,Dem (Obama),Rep (Romney),5
indiana,spencer,4998,5037,0,10035,5515,4026,184,9725,20977,0.0038863976083707025,-0.15606330573315166,Dem (Obama),Rep (Romney),5
indiana,fountain,4151,3094,0,7245,4660,2233,210,7103,17329,-0.14589371980676327,-0.352096329609749,Rep (McCain),Rep (Romney),4
indiana,switzerland,1940,1638,0,3578,1872,1437,88,3397,10393,-0.08440469536053662,-0.1314596554850408,Rep (McCain),Rep (Romney),3
indiana,marion,131459,237275,0,368734,136131,215474,6140,357745,890976,0.2869710956949996,0.22565947583225496,Dem (Obama),Dem (Obama),10
indiana,greene,7689,5709,0,13398,8457,4340,304,13101,33084,-0.1477832512315271,-0.32171602719387354,Rep (McCain),Rep (Romney),6
indiana,daviess,7096,3369,0,10465,7638,2437,171,10246,31045,-0.35613951266125177,-0.516228287841191,Rep (McCain),Rep (Romney),6
indiana,pike,3221,2700,0,5921,3627,2125,172,5924,12955,-0.08799189326127344,-0.26112656467315715,Rep (McCain),Rep (Romney),3
indiana,kosciusko,20484,9229,0,29713,22553,6862,624,30039,76982,-0.37879042843199945,-0.5334353221145673,Rep (McCain),Rep (Romney),8
indiana,tippecanoe,29789,37709,0,67498,28708,26642,1346,56696,168635,0.11733680997955495,-0.03732610659439928,Dem (Obama),Rep (Romney),9
indiana,noble,9671,7063,0,16734,10680,5229,335,16244,47513,-0.15585036452730966,-0.3426362436356779,Rep (McCain),Rep (Romney),7
indiana,howard,20207,17803,0,38010,20284,15097,813,36194,83326,-0.06324651407524336,-0.14660410955032363,Rep (McCain),Rep (Romney),8
indiana,whitley,9122,5861,0,14983,10257,4420,328,15005,32991,-0.21764666622171794,-0.39769707705934454,Rep (McCain),Rep (Romney),6
indiana,grant,14726,11291,0,26017,15148,9589,521,25258,70176,-0.1320290579236653,-0.2247240975057606,Rep (McCain),Rep (Romney),8
indiana,parke,3900,2913,0,6813,4228,2106,170,6504,17394,-0.1448701012769705,-0.3350173665929902,Rep (McCain),Rep (Romney),4
indiana,steuben,7670,6283,0,13953,8542,4846,289,13677,34092,-0.0994051458467713,-0.27606812070510905,Rep (McCain),Rep (Romney),6
indiana,vermillion,3004,4002,0,7006,3426,2979,173,6578,16412,0.1424493291464459,-0.06978922716627635,Dem (Obama),Rep (Romney),4
indiana,elkhart,39344,31289,0,70633,42348,24376,1044,67768,196855,-0.11404017951948806,-0.26934836041004734,Rep (McCain),Rep (Romney),10
indiana,orange,4536,3390,0,7926,4615,2939,199,7753,19820,-0.1445874337623013,-0.22186920836642837,Rep (McCain),Rep (Romney),5
indiana,bartholomew,17061,13555,0,30616,18083,10622,608,29313,75855,-0.11451528612490201,-0.259919874586309,Rep (McCain),Rep (Romney),8
indiana,wabash,8238,5455,0,13693,8528,3929,245,12702,33225,-0.20324253268093187,-0.3691900136469455,Rep (McCain),Rep (Romney),6
indiana,vanderburgh,37449,39368,0,76817,39504,31659,1253,72416,178298,0.024981449418748455,-0.11023987184351419,Dem (Obama),Rep (Romney),9
indiana,marshall,10401,7880,0,18281,11260,6136,355,17751,46976,-0.13790274055029814,-0.2945504713727294,Rep (McCain),Rep (Romney),7
indiana,clay,6264,4954,0,11218,7065,3630,227,10922,26983,-0.11677660902121591,-0.3211781206171108,Rep (McCain),Rep (Romney),6
indiana,carroll,4845,3733,0,8578,4993,2631,169,7793,20135,-0.1296339473070646,-0.30981112277019934,Rep (McCain),Rep (Romney),5
indiana,stjoseph,48510,68708,0,117218,52575,56458,1611,110644,266522,0.1723114197478203,0.03561307127200022,Dem (Obama),Dem (Obama),10
indiana,randolph,5787,4839,0,10626,6218,3768,202,10188,26262,-0.08921513269339357,-0.24534348087322252,Rep (McCain),Rep (Romney),6
indiana,adams,8402,4928,0,13330,8936,3800,262,12998,34162,-0.26061515378844713,-0.40326633165829145,Rep (McCain),Rep (Romney),6
indiana,dekalb,9771,7169,0,16940,10586,5419,309,16314,41968,-0.15360094451003542,-0.32283661355826304,Rep (McCain),Rep (Romney),7
indiana,henry,10894,10058,0,20952,10836,7613,547,18996,48921,-0.03990072546773578,-0.1746978155997615,Rep (McCain),Rep (Romney),7
indiana,jackson,9852,7445,0,17297,10419,5838,447,16704,41902,-0.1391570792622998,-0.28178630743679645,Rep (McCain),Rep (Romney),7
indiana,washington,6512,4561,0,11073,6532,3909,284,10725,28226,-0.17619434660886843,-0.2512211473996744,Rep (McCain),Rep (Romney),6
indiana,rush,4270,3228,0,7498,4633,2221,172,7026,17568,-0.13897039210456122,-0.35191129267580973,Rep (McCain),Rep (Romney),4
indiana,warrick,16013,12329,0,28342,15350,8791,486,24627,58393,-0.12998376967045375,-0.27169545586346877,Rep (McCain),Rep (Romney),8
indiana,owen,4415,3570,0,7985,5062,2823,222,8107,21737,-0.1058234189104571,-0.2839568801521877,Rep (McCain),Rep (Romney),5
