state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Pennsylvania,Elk County,12543,4483,17153,8060,0.7312423482772693,0.26135369906138867,0.46988864921588064
Pennsylvania,Erie County,68866,67456,137595,1410,0.5004978378574803,0.49025037246992986,0.01024746538755039
Pennsylvania,Fayette County,43633,19548,63472,24085,0.6874369800857071,0.30797832114948326,0.3794586589362238
Pennsylvania,Forest County,1902,724,2650,1178,0.7177358490566038,0.2732075471698113,0.4445283018867925
Pennsylvania,Franklin County,59604,23543,83884,36061,0.7105526679700539,0.28066138953793335,0.42989127843212055
Pennsylvania,Fulton County,7039,1102,8177,5937,0.860829154946802,0.13476825241531123,0.7260609025314908
Pennsylvania,Greene County,12319,4592,17236,7727,0.7147249941981898,0.2664191227663031,0.4483058714318867
Pennsylvania,Huntingdon County,17627,5368,23156,12259,0.761228191397478,0.23181896700639143,0.5294092243910866
Pennsylvania,Indiana County,29215,12697,42229,16518,0.6918231547041133,0.3006701555802884,0.3911529991238248
Pennsylvania,Jefferson County,18235,4707,23129,13528,0.7884041679277098,0.2035107440875092,0.5848934238402006
Pennsylvania,Juniata County,9721,2290,12104,7431,0.8031229345670853,0.18919365499008592,0.6139292795769994
Pennsylvania,Lackawanna County,56261,59510,116590,-3249,0.482554249935672,0.5104211338879835,-0.02786688395231146
Pennsylvania,Lancaster County,166261,120119,289257,46142,0.5747864355918785,0.415267391973228,0.1595190436186505
Pennsylvania,Lawrence County,31347,15440,47110,15907,0.6654001273614943,0.32774357885799194,0.3376565485035024
Pennsylvania,Lebanon County,48282,24734,73692,23548,0.6551864517179612,0.33564023231829776,0.31954621939966343
Pennsylvania,Lehigh County,91207,96317,189810,-5110,0.4805173594647279,0.5074390179653337,-0.02692165850060585
Pennsylvania,Luzerne County,92444,62504,156150,29940,0.592020493115594,0.4002817803394173,0.19173871277617677
Pennsylvania,Lycoming County,41961,17216,59685,24745,0.7030409650665996,0.2884476836726146,0.41459328139398505
Pennsylvania,McKean County,14401,5115,19682,9286,0.7316837719743928,0.2598821258002236,0.47180164617416925
Pennsylvania,Mercer County,37761,20145,58410,17616,0.6464817668207499,0.344889573703133,0.30159219311761687
Pennsylvania,Mifflin County,17184,4735,22071,12449,0.7785782248198995,0.21453491006297856,0.5640433147569209
Pennsylvania,Monroe County,42676,42007,85525,669,0.4989885998246127,0.491166325635779,0.00782227418883368
Pennsylvania,Montgomery County,198311,317103,520906,-118792,0.3807040041773372,0.608752826805604,-0.22804882262826687
Pennsylvania,Montour County,5944,3862,9908,2082,0.5999192571659265,0.3897860314897053,0.2101332256762212
Pennsylvania,Northampton County,89817,86655,178215,3162,0.5039811463681508,0.48623853211009177,0.01774261425805906
Pennsylvania,Northumberland County,30240,12863,43522,17377,0.6948210100638758,0.29555167501493496,0.3992693350489408
Pennsylvania,Perry County,19073,6385,25725,12688,0.741418853255588,0.2482021379980564,0.4932167152575316
Pennsylvania,Philadelphia County,144311,568571,721441,-424260,0.20003160341594112,0.7881046405735188,-0.5880730371575776
Pennsylvania,Pike County,21537,13132,34950,8405,0.6162231759656652,0.3757367668097282,0.24048640915593705
Pennsylvania,Potter County,7334,1675,9085,5659,0.8072647220693451,0.18436984039625756,0.6228948816730875
Pennsylvania,Schuylkill County,51665,20882,73184,30783,0.7059603191954525,0.28533559247923046,0.4206247267162221
Pennsylvania,Snyder County,14664,5239,20038,9425,0.7318095618325182,0.26145323884619226,0.4703563229863259
Pennsylvania,Somerset County,31993,8596,40881,23397,0.7825884885399085,0.21026882904038552,0.572319659499523
Pennsylvania,Sullivan County,2721,976,3721,1745,0.7312550389680194,0.26229508196721313,0.4689599570008062
Pennsylvania,Susquehanna County,16114,6093,22404,10021,0.7192465631137297,0.2719603642206749,0.4472861988930548
Pennsylvania,Tioga County,16272,5100,21587,11172,0.7537870014360495,0.23625330059758187,0.5175337008384676
Pennsylvania,Union County,12969,8015,21188,4954,0.6120917500471965,0.3782801585803285,0.23381159146686803
Pennsylvania,Venango County,18883,7624,26732,11259,0.7063818644321412,0.28520125692054465,0.4211806075115966
Pennsylvania,Warren County,14345,6212,20723,8133,0.692226029049848,0.29976354774887803,0.39246248130096995
Pennsylvania,Washington County,75929,44910,121617,31019,0.6243288356068641,0.3692740324132317,0.25505480319363244
Pennsylvania,Wayne County,20071,9150,29444,10921,0.6816668930851787,0.31075940768917265,0.3709074853960061
Pennsylvania,Westmoreland County,135008,74904,211450,60104,0.638486639867581,0.35423977299598014,0.2842468668716009
Pennsylvania,Wyoming County,10222,4680,15052,5542,0.6791124103109222,0.31092213659314377,0.3681902737177784
Pennsylvania,York County,154884,91926,249210,62958,0.621499939809799,0.3688696280245576,0.2526303117852414
Rhode Island,Bristol County,10048,17458,28117,-7410,0.3573638723903688,0.6209055020094605,-0.26354162961909167
Rhode Island,Kent County,44526,46269,92648,-1743,0.480593213021328,0.49940635523702614,-0.01881314221569813
Rhode Island,Newport County,16027,27332,44349,-11305,0.3613835712191932,0.6162934902703556,-0.2549099190511624
Rhode Island,Providence County,112558,151508,269989,-38950,0.4168984662338095,0.5611636029616022,-0.14426513672779262
Rhode Island,Washington County,31247,42589,75556,-11342,0.41356080258351424,0.5636746254433798,-0.15011382285986552
South Carolina,Abbeville County,8509,3399,12048,5110,0.7062583001328021,0.28212151394422313,0.424136786188579
South Carolina,Aiken County,53592,31298,86091,22294,0.622504094504652,0.3635455506382781,0.25895854386637396
South Carolina,Allendale County,813,2165,3023,-1352,0.26893814091961626,0.7161759841217333,-0.447237843202117
South Carolina,Anderson County,71828,25281,98296,46547,0.7307316676161797,0.2571925612435908,0.4735391063725889
South Carolina,Bamberg County,2376,3245,5694,-869,0.4172813487881981,0.5698981383912891,-0.152616789603091
South Carolina,Barnwell County,5605,4082,9803,1523,0.5717637457921044,0.41640314189533817,0.15536060389676626
South Carolina,Beaufort County,59123,44002,104403,15121,0.5662959876631898,0.4214629847801308,0.14483300288305895
South Carolina,Berkeley County,64777,46416,112834,18361,0.5740911427406633,0.41136536859457257,0.16272577414609074
South Carolina,Calhoun County,4474,3339,7914,1135,0.5653272681324235,0.4219105382865808,0.14341672984584275
South Carolina,Charleston County,99265,111427,214521,-12162,0.4627285906741065,0.5194223409363186,-0.05669375026221207
South Carolina,Cherokee County,18697,5939,24839,12758,0.7527275655219614,0.23909980272957848,0.5136277627923829
South Carolina,Chester County,9030,6353,15556,2677,0.5804834147595783,0.4083954744150167,0.1720879403445616
South Carolina,Chesterfield County,11682,6520,18391,5162,0.6352020009787396,0.3545212332118971,0.2806807677668425
South Carolina,Clarendon County,9065,7064,16320,2001,0.555453431372549,0.432843137254902,0.122610294117647
South Carolina,Colleton County,10696,7376,18276,3320,0.5852484132195229,0.40358940687240097,0.18165900634712195
South Carolina,Darlington County,17017,12977,30331,4040,0.5610431571659359,0.4278460980514985,0.1331970591144374
South Carolina,Dillon County,6526,5241,11861,1285,0.550206559312031,0.44186830789983983,0.10833825141219117
South Carolina,Dorchester County,43839,32489,77764,11350,0.5637441489635306,0.4177897227508873,0.14595442621264332
South Carolina,Edgefield County,9092,4659,13919,4433,0.6532078453911919,0.33472232200589125,0.3184855233853007
South Carolina,Fairfield County,4792,6277,11215,-1485,0.4272848863129737,0.5596968345965225,-0.13241194828354885
South Carolina,Florence County,32615,27706,61140,4909,0.533447824664704,0.45315668956493294,0.08029113509977104
South Carolina,Georgetown County,22326,14965,37754,7361,0.591354558457382,0.39638184033479895,0.1949727181225831
South Carolina,Greenville County,158541,100074,263316,58467,0.6020940618876179,0.3800528642391651,0.2220411976484528
South Carolina,Greenwood County,19715,10766,30888,8949,0.6382737632737633,0.34854959854959855,0.28972416472416473
South Carolina,Hampton County,3801,4328,8233,-527,0.46167861047005954,0.5256892991619094,-0.06401068869184989
South Carolina,Horry County,141719,62325,205954,79394,0.688109966303155,0.3026161181623081,0.3854938481408469
South Carolina,Jasper County,9900,8144,18227,1756,0.5431502715751357,0.4468096779502935,0.0963405936248422
South Carolina,Kershaw County,21289,11826,33533,9463,0.6348671457966779,0.35266752154593983,0.2821996242507381
South Carolina,Lancaster County,33623,20146,54427,13477,0.6177632425083139,0.3701471696033219,0.24761607290499205
South Carolina,Laurens County,21110,8769,30213,12341,0.6987058550954887,0.29023930096316153,0.40846655413232713
South Carolina,Lee County,3078,4505,8076,-1427,0.38112927191679047,0.557825656265478,-0.1766963843486875
South Carolina,Lexington County,96965,47815,146903,49150,0.6600614010605638,0.3254868859043042,0.3345745151562596
South Carolina,McCormick County,3565,2513,6153,1052,0.5793921664228832,0.4084186575654152,0.17097350885746793
South Carolina,Marion County,5906,7316,13388,-1410,0.441141320585599,0.5464595159844637,-0.10531819539886472
South Carolina,Marlboro County,4896,5137,10152,-241,0.48226950354609927,0.5060086682427108,-0.02373916469661158
South Carolina,Newberry County,12067,5841,18129,6226,0.6656186220971924,0.32219096475260633,0.343427657344586
South Carolina,Oconee County,31772,9987,42264,21785,0.751750899110354,0.23630039750141965,0.5154505016089344
South Carolina,Orangeburg County,13750,22832,36970,-9082,0.37192318095753313,0.6175818230998107,-0.24565864214227756
South Carolina,Pickens County,45728,13891,60451,31837,0.7564473705976742,0.22978941622140245,0.5266579543762717
South Carolina,Richland County,58019,121110,182411,-63091,0.3180674411082665,0.6639402229032241,-0.34587278179495756
South Carolina,Saluda County,6452,2454,9014,3998,0.7157754603949412,0.272243177279787,0.44353228311515425
South Carolina,Spartanburg County,103032,50710,155597,52322,0.6621721498486475,0.3259060264658059,0.33626612338284156
South Carolina,Sumter County,21215,23425,45170,-2210,0.4696701350453842,0.5185964135488156,-0.04892627850343145
South Carolina,Union County,8102,4084,12289,4018,0.6592887948571894,0.3323297257710147,0.32695906908617467
South Carolina,Williamsburg County,5524,8634,14330,-3110,0.38548499651081647,0.6025122121423587,-0.21702721563154223
South Carolina,York County,88239,59600,150059,28639,0.5880287087079082,0.3971771103366009,0.19085159837130733
South Dakota,Aurora County,1056,302,1393,754,0.7580760947595119,0.21679827709978464,0.5412778176597273
South Dakota,Beadle County,4826,2017,7010,2809,0.6884450784593438,0.2877318116975749,0.4007132667617689
South Dakota,Bennett County,676,389,1088,287,0.6213235294117647,0.35753676470588236,0.26378676470588236
South Dakota,Bon Homme County,2236,697,2992,1539,0.7473262032085561,0.23295454545454544,0.5143716577540107
South Dakota,Brookings County,8575,5978,14939,2597,0.5740009371443872,0.4001606533235157,0.17384028382087152
South Dakota,Brown County,10645,6075,17043,4570,0.6245966085783019,0.35645132899137477,0.26814527958692713
South Dakota,Brule County,1694,666,2423,1028,0.6991333058192324,0.27486586875773833,0.42426743706149406
South Dakota,Buffalo County,164,291,466,-127,0.351931330472103,0.6244635193133047,-0.2725321888412017
South Dakota,Butte County,4024,942,5082,3082,0.7918142463597009,0.18536009445100352,0.6064541519086973
South Dakota,Campbell County,706,120,836,586,0.8444976076555024,0.14354066985645933,0.7009569377990431
South Dakota,Charles Mix County,2551,1000,3615,1551,0.7056708160442601,0.2766251728907331,0.429045643153527
South Dakota,Clark County,1382,415,1842,967,0.750271444082519,0.2252985884907709,0.5249728555917481
South Dakota,Clay County,2574,2944,5657,-370,0.4550114901891462,0.5204171822520771,-0.0654056920629309
South Dakota,Codington County,9349,3840,13510,5509,0.6920059215396003,0.2842339008142117,0.4077720207253886
South Dakota,Corson County,631,495,1143,136,0.5520559930008749,0.4330708661417323,0.11898512685914264
South Dakota,Custer County,4313,1567,6001,2746,0.718713547742043,0.26112314614230964,0.45759040159973335
South Dakota,Davison County,6208,2743,9177,3465,0.6764737931785987,0.2988994224692165,0.37757437070938216
South Dakota,Day County,1876,1000,2932,876,0.6398362892223738,0.34106412005457026,0.2987721691678035
South Dakota,Deuel County,1717,528,2298,1189,0.747171453437772,0.2297650130548303,0.5174064403829417
South Dakota,Dewey County,793,1032,1871,-239,0.4238375200427579,0.5515766969535008,-0.12773917691074288
South Dakota,Douglas County,1419,219,1658,1200,0.8558504221954162,0.13208685162846803,0.7237635705669482
South Dakota,Edmunds County,1618,384,2031,1234,0.7966518956179222,0.18906942392909895,0.6075824716888232
South Dakota,Fall River County,3135,1030,4274,2105,0.7335049134300421,0.24099204492278897,0.4925128685072532
South Dakota,Faulk County,920,183,1130,737,0.8141592920353983,0.16194690265486725,0.652212389380531
South Dakota,Grant County,2594,946,3630,1648,0.7146005509641873,0.2606060606060606,0.45399449035812667
South Dakota,Gregory County,1790,426,2267,1364,0.7895897662108513,0.1879135421261579,0.6016762240846933
South Dakota,Haakon County,1004,105,1125,899,0.8924444444444445,0.09333333333333334,0.7991111111111111
South Dakota,Hamlin County,2560,610,3226,1950,0.7935523868567886,0.18908865468071917,0.6044637321760695
South Dakota,Hand County,1376,365,1764,1011,0.780045351473923,0.20691609977324263,0.5731292517006803
South Dakota,Hanson County,1611,399,2046,1212,0.7873900293255132,0.19501466275659823,0.5923753665689149
South Dakota,Harding County,754,48,820,706,0.9195121951219511,0.05853658536585366,0.8609756097560975
South Dakota,Hughes County,5379,2838,8435,2541,0.6377000592768227,0.3364552459988145,0.30124481327800823
South Dakota,Hutchinson County,2918,755,3736,2163,0.7810492505353319,0.20208779443254815,0.5789614561027837
South Dakota,Hyde County,530,148,695,382,0.762589928057554,0.21294964028776975,0.5496402877697842
South Dakota,Jackson County,753,357,1129,396,0.66696191319752,0.31620903454384414,0.3507528786536758
South Dakota,Jerauld County,708,276,999,432,0.7087087087087087,0.27627627627627627,0.43243243243243246
South Dakota,Jones County,477,60,550,417,0.8672727272727273,0.10909090909090909,0.7581818181818182
South Dakota,Kingsbury County,1989,760,2801,1229,0.7101035344519815,0.2713316672616923,0.4387718671902892
South Dakota,Lake County,3819,1978,5906,1841,0.6466305452082628,0.3349136471385032,0.3117168980697596
South Dakota,Lawrence County,9904,5074,15409,4830,0.6427412551106496,0.32928807839574276,0.31345317671490686
South Dakota,Lincoln County,22621,12981,36393,9640,0.6215755777209903,0.35668947325035033,0.2648861044706399
South Dakota,Lyman County,993,422,1447,571,0.686247408431237,0.29163787145818937,0.3946095369730476
South Dakota,McCook County,2227,733,3031,1494,0.7347410095677994,0.2418343780930386,0.4929066314747608
South Dakota,McPherson County,1087,188,1299,899,0.8367975365665897,0.1447267128560431,0.6920708237105466
South Dakota,Marshall County,1288,782,2109,506,0.6107159791370318,0.370791844476055,0.2399241346609768
South Dakota,Meade County,10887,3421,14672,7466,0.742025627044711,0.23316521264994547,0.5088604143947655
South Dakota,Mellette County,434,285,740,149,0.5864864864864865,0.38513513513513514,0.20135135135135135
South Dakota,Miner County,841,293,1167,548,0.7206512425021423,0.25107112253641817,0.4695801199657242
South Dakota,Minnehaha County,51842,39923,93986,11919,0.5515927904155938,0.4247760304726236,0.12681675994297026
South Dakota,Moody County,2068,1052,3189,1016,0.6484791470680464,0.32988397616807774,0.3185951708999687
South Dakota,Oglala Lakota County,406,2567,3062,-2161,0.1325930764206401,0.8383409536250817,-0.7057478772044415
South Dakota,Pennington County,35009,20051,56580,14958,0.6187522092612231,0.35438317426652527,0.2643690349946978
South Dakota,Perkins County,1342,228,1591,1114,0.8434946574481458,0.1433060967944689,0.7001885606536769
South Dakota,Potter County,1059,214,1298,845,0.8158705701078582,0.16486902927580893,0.6510015408320493
South Dakota,Roberts County,2514,1560,4149,954,0.6059291395516992,0.3759942154736081,0.22993492407809113
South Dakota,Sanborn County,929,259,1212,670,0.7665016501650165,0.2136963696369637,0.5528052805280528
South Dakota,Spink County,2145,921,3139,1224,0.6833386428798981,0.29340554316661355,0.38993309971328455
South Dakota,Stanley County,1260,447,1735,813,0.7262247838616714,0.2576368876080692,0.46858789625360225
South Dakota,Sully County,716,168,901,548,0.7946725860155383,0.1864594894561598,0.6082130965593784
South Dakota,Todd County,497,1570,2126,-1073,0.23377234242709313,0.7384760112888052,-0.5047036688617121
South Dakota,Tripp County,2150,470,2654,1680,0.8100979653353428,0.17709118311981914,0.6330067822155236
South Dakota,Turner County,3374,1044,4538,2330,0.743499338915822,0.23005729396209784,0.5134420449537241
South Dakota,Union County,6160,2548,8876,3612,0.694006309148265,0.2870662460567823,0.4069400630914827
South Dakota,Walworth County,1940,481,2466,1459,0.786699107866991,0.19505271695052717,0.5916463909164639
South Dakota,Yankton County,6650,3883,10832,2767,0.6139217134416544,0.35847488921713444,0.2554468242245199
South Dakota,Ziebach County,388,366,781,22,0.4967989756722151,0.4686299615877081,0.028169014084507
Tennessee,Anderson County,24582,11525,36548,13057,0.6725949436357667,0.31533873262558826,0.3572562110101784
Tennessee,Bedford County,15772,4122,20090,11650,0.7850671976107516,0.20517670482827277,0.5798904927824788
Tennessee,Benton County,5886,1317,7260,4569,0.8107438016528926,0.1814049586776859,0.6293388429752067
Tennessee,Bledsoe County,5254,891,6191,4363,0.8486512679696333,0.14391859150379582,0.7047326764658375
Tennessee,Blount County,50699,17664,69224,33035,0.732390500404484,0.2551716167803074,0.4772188836241765
Tennessee,Bradley County,38836,9852,49246,28984,0.7886122730780165,0.2000568574097389,0.5885554156682776
Tennessee,Campbell County,13115,2305,15528,10810,0.8446032972694487,0.14844152498712004,0.6961617722823287
Tennessee,Cannon County,5682,1132,6881,4550,0.8257520709199244,0.16451097224240663,0.6612410986775178
Tennessee,Carroll County,9547,2233,11882,7314,0.8034842619087695,0.18793132469281265,0.6155529372159569
Tennessee,Carter County,20167,4454,24852,15713,0.8114839851923387,0.1792209882504426,0.632262996941896
Tennessee,Cheatham County,14987,5464,20741,9523,0.7225784677691529,0.26343956414830527,0.4591389036208477
Tennessee,Chester County,6206,1286,7577,4920,0.8190576745413752,0.16972416523690115,0.6493335093044741
Tennessee,Claiborne County,11463,1971,13534,9492,0.8469779813802276,0.14563322003842177,0.7013447613418059
Tennessee,Clay County,3117,614,3760,2503,0.8289893617021277,0.16329787234042553,0.6656914893617021
Tennessee,Cocke County,13105,2415,15663,10690,0.8366851816382558,0.15418502202643172,0.6825001596118241
Tennessee,Coffee County,19174,5440,24932,13734,0.7690518209529922,0.21819348628268892,0.5508583346703033
Tennessee,Crockett County,4674,1196,5921,3478,0.7893936834994089,0.20199290660361424,0.5874007768957946
Tennessee,Cumberland County,27399,6996,34642,20403,0.7909185381906356,0.2019513884879626,0.588967149702673
Tennessee,Davidson County,102256,181862,290036,-79606,0.3525631300941952,0.6270325063095615,-0.2744693762153663
Tennessee,Decatur County,4596,819,5466,3777,0.8408342480790341,0.14983534577387486,0.6909989023051593
Tennessee,DeKalb County,7599,1706,9396,5893,0.8087484035759898,0.18156662409535973,0.62718177948063
Tennessee,Dickson County,19002,5913,25204,13089,0.7539279479447707,0.23460561815584827,0.5193223297889225
Tennessee,Dyer County,11603,2707,14394,8896,0.8060997637904682,0.18806447130748924,0.618035292482979
Tennessee,Fayette County,16756,6720,23696,10036,0.7071235651586766,0.28359216745442267,0.4235313977042539
Tennessee,Fentress County,8555,1149,9771,7406,0.8755500972264866,0.11759287688056494,0.7579572203459216
Tennessee,Franklin County,15016,4529,19728,10487,0.7611516626115167,0.22957218167072185,0.5315794809407949
Tennessee,Gibson County,16346,5100,21648,11246,0.7550813008130082,0.23558758314855877,0.5194937176644494
Tennessee,Giles County,10394,2974,13487,7420,0.7706680507155038,0.2205086379476533,0.5501594127678505
Tennessee,Grainger County,9630,1432,11130,8198,0.8652291105121294,0.12866127583108716,0.7365678346810423
Tennessee,Greene County,25586,5145,31095,20441,0.8228332529345554,0.16546068499758804,0.6573725679369674
Tennessee,Grundy County,5334,948,6328,4386,0.8429203539823009,0.1498103666245259,0.6931099873577751
Tennessee,Hamblen County,20154,5132,25501,15022,0.7903219481588958,0.20124700992117955,0.5890749382377163
Tennessee,Hamilton County,97195,74437,174438,22758,0.5571893738749585,0.4267246815487451,0.13046469232621338
Tennessee,Hancock County,2558,334,2908,2224,0.8796423658872077,0.11485557083906466,0.7647867950481431
Tennessee,Hardeman County,5793,3527,9399,2266,0.6163421640600064,0.3752526864560059,0.24108947760400048
Tennessee,Hardin County,10293,1704,12094,8589,0.8510831817430131,0.140896312220936,0.7101868695220771
Tennessee,Hawkins County,22066,3987,26266,18079,0.8400974644026498,0.15179319272062744,0.6883042716820224
Tennessee,Haywood County,3286,3311,6652,-25,0.4939867708959711,0.4977450390859891,-0.00375826819001801
Tennessee,Henderson County,10083,1902,12047,8181,0.8369718602141613,0.15788163028139787,0.6790902299327634
Tennessee,Henry County,11629,3286,15076,8343,0.7713584505173786,0.21796232422393208,0.5533961262934466
Tennessee,Hickman County,8265,1968,10309,6297,0.8017266466194587,0.19090115433116697,0.6108254922882917
Tennessee,Houston County,2989,773,3810,2216,0.784514435695538,0.20288713910761155,0.5816272965879264
Tennessee,Humphreys County,6400,1767,8264,4633,0.7744433688286544,0.21381897386253632,0.560624394966118
Tennessee,Jackson County,4586,1040,5676,3546,0.8079633544749824,0.1832276250880902,0.6247357293868921
Tennessee,Jefferson County,21068,4503,25815,16565,0.8161146620182065,0.17443346891342243,0.6416811931047841
Tennessee,Johnson County,6829,1212,8102,5617,0.8428783016539126,0.14959269316218218,0.6932856084917305
Tennessee,Knox County,130815,87516,221864,43299,0.5896179641582231,0.3944578660801212,0.19516009807810192
Tennessee,Lake County,1493,429,1939,1064,0.7699845281072718,0.22124806601340896,0.5487364620938628
Tennessee,Lauderdale County,5633,2571,8266,3062,0.6814662472780063,0.3110331478345028,0.3704330994435035
Tennessee,Lawrence County,16429,2939,19533,13490,0.8410894383863206,0.15046331848666358,0.6906261198996569
Tennessee,Lewis County,4852,991,5890,3861,0.8237691001697793,0.16825127334465195,0.6555178268251274
Tennessee,Lincoln County,13208,2782,16128,10426,0.8189484126984127,0.17249503968253968,0.646453373015873
Tennessee,Loudon County,25226,7625,33209,17601,0.7596133578246861,0.2296064319913277,0.5300069258333584
Tennessee,McMinn County,19673,4207,24072,15466,0.8172565636424061,0.17476736457294784,0.6424891990694582
Tennessee,McNairy County,9437,1727,11267,7710,0.8375787698588799,0.1532794887725215,0.6842992810863584
Tennessee,Macon County,8958,1277,10333,7681,0.8669311913287525,0.12358463176231492,0.7433465595664376
Tennessee,Madison County,23385,16115,39964,7270,0.5851516364728255,0.4032379141227104,0.1819137223501151
Tennessee,Marion County,10788,3026,13933,7762,0.7742768965764731,0.21718222923993397,0.5570946673365391
Tennessee,Marshall County,12426,3390,15962,9036,0.7784738754542038,0.2123794010775592,0.5660944743766445
Tennessee,Maury County,37376,14145,52090,23231,0.7175273564983682,0.2715492416970628,0.4459781148013054
Tennessee,Meigs County,5085,968,6099,4117,0.8337432365961633,0.15871454336776522,0.6750286932283981
Tennessee,Monroe County,18526,3608,22323,14918,0.8299063745912287,0.16162702145768937,0.6682793531335394
Tennessee,Montgomery County,47795,32736,81755,15059,0.5846125619228182,0.4004158767047887,0.1841966852180295
Tennessee,Moore County,3060,542,3654,2518,0.8374384236453202,0.14833059660645867,0.6891078270388615
Tennessee,Morgan County,7427,1054,8560,6373,0.8676401869158878,0.12313084112149532,0.7445093457943925
Tennessee,Obion County,10596,2221,12900,8375,0.8213953488372093,0.17217054263565892,0.6492248062015504
Tennessee,Overton County,9042,1931,11069,7111,0.8168759598879755,0.17445116993405005,0.6424247899539254
Tennessee,Perry County,3139,558,3716,2581,0.8447255113024758,0.15016146393972013,0.6945640473627557
Tennessee,Pickett County,2441,487,2954,1954,0.8263371699390657,0.16486120514556535,0.6614759647935003
Tennessee,Polk County,7302,1356,8727,5946,0.8367136473014781,0.15537985562048814,0.68133379168099
Tennessee,Putnam County,25554,8991,34939,16563,0.7313889922436246,0.2573342110535505,0.47405478119007416
Tennessee,Rhea County,11974,2312,14444,9662,0.82899473829964,0.16006646358349488,0.6689282747161451
Tennessee,Roane County,21011,6073,27412,14938,0.7664891288486794,0.2215453086239603,0.5449438202247191
Tennessee,Robertson County,26260,8428,35070,17832,0.7487881380096949,0.2403193612774451,0.5084687767322498
Tennessee,Rutherford County,88811,56656,147656,32155,0.6014723411171913,0.3837026602373083,0.21776968087988297
Tennessee,Scott County,8608,942,9605,7666,0.8961998958875586,0.09807391983342008,0.7981259760541385
Tennessee,Sequatchie County,6522,1292,7890,5230,0.8266159695817491,0.16375158428390368,0.6628643852978454
Tennessee,Sevier County,35207,8322,43970,26885,0.800705026154196,0.18926540823288607,0.61143961792131
Tennessee,Shelby County,118917,201759,326497,-82842,0.3642208044790611,0.6179505477845125,-0.25372974330545145
Tennessee,Smith County,7655,1595,9336,6060,0.8199443016281063,0.1708440445586975,0.6491002570694088
Tennessee,Stewart County,5389,1160,6620,4229,0.81404833836858,0.17522658610271905,0.638821752265861
Tennessee,Sullivan County,58154,16624,75541,41530,0.7698336002965277,0.22006592446486015,0.5497676758316675
Tennessee,Sumner County,68767,27874,97761,40893,0.7034195640388294,0.2851239246734383,0.4182956393653912
Tennessee,Tipton County,20303,6178,26733,14125,0.7594733101410241,0.23110013840571575,0.5283731717353084
Tennessee,Trousdale County,3359,856,4251,2503,0.7901670195248177,0.20136438485062336,0.5888026346741944
Tennessee,Unicoi County,6876,1578,8541,5298,0.8050579557428873,0.18475588338602036,0.620302072356867
Tennessee,Union County,7384,1216,8669,6168,0.8517706771253893,0.14026992732725804,0.7115007497981313
Tennessee,Van Buren County,2718,524,3265,2194,0.8324655436447167,0.16049004594180705,0.6719754977029097
Tennessee,Warren County,13192,3647,17015,9545,0.7753158977372906,0.21434028798119303,0.5609756097560975
Tennessee,Washington County,42299,18131,61234,24168,0.6907763660711369,0.29609367344939086,0.3946826926217461
Tennessee,Wayne County,6016,762,6831,5254,0.8806909676474893,0.11155028546332894,0.7691406821841604
Tennessee,Weakley County,10541,2725,13394,7816,0.7869941764969389,0.2034493056592504,0.5835448708376885
Tennessee,White County,10717,2105,12931,8612,0.8287835434227825,0.16278710076560204,0.6659964426571805
Tennessee,Williamson County,94562,47695,144668,46867,0.6536483534713966,0.32968590151242844,0.32396245195896817
Tennessee,Wilson County,56425,23855,81254,32570,0.6944273512688606,0.2935855465577079,0.40084180471115266
Texas,Anderson County,15597,3635,19353,11962,0.805921562548442,0.18782617682013125,0.6180953857283108
Texas,Andrews County,5205,806,6059,4399,0.8590526489519723,0.1330252516916983,0.726027397260274
Texas,Angelina County,26049,8146,34419,17903,0.7568203608472065,0.23667160579912255,0.5201487550480839
Texas,Aransas County,10090,2831,13028,7259,0.7744857230580289,0.2173011974209395,0.5571845256370893
Texas,Archer County,4592,520,5132,4072,0.8947778643803586,0.10132501948558068,0.7934528448947779
Texas,Armstrong County,1029,77,1109,952,0.927862939585212,0.06943192064923355,0.8584310189359784
Texas,Atascosa County,13142,5153,18442,7989,0.7126125149116148,0.2794165491812168,0.4331959657303981
Texas,Austin County,12457,2816,15379,9641,0.8100006502373366,0.18310683399440797,0.6268938162429286
Texas,Bailey County,1395,332,1740,1063,0.8017241379310345,0.19080459770114944,0.610919540229885
Texas,Bandera County,10939,2532,13592,8407,0.8048116539140671,0.1862860506180106,0.6185256032960564
Texas,Bastrop County,23301,15989,39788,7312,0.5856288328139138,0.4018548306021916,0.18377400221172213
Texas,Baylor County,1471,184,1670,1287,0.8808383233532934,0.11017964071856289,0.7706586826347305
Texas,Bee County,6111,2606,8789,3505,0.695300944362271,0.2965069973830925,0.39879394697917847
Texas,Bell County,75161,53973,130557,21188,0.5756949072052819,0.4134056389163354,0.16228926828894652
Texas,Bexar County,337545,411389,757547,-73844,0.4455763140768824,0.5430540943334209,-0.09747778025653853
Texas,Blanco County,6447,1973,8518,4474,0.7568678093449166,0.2316271425217187,0.5252406668231979
Texas,Borden County,370,16,387,354,0.9560723514211886,0.041343669250646,0.9147286821705426
Texas,Bosque County,7969,1524,9571,6445,0.8326193710166127,0.15923101034374673,0.6733883606728659
Texas,Bowie County,27122,9282,36629,17840,0.7404515547790003,0.25340577138333015,0.4870457833956701
